DATE,HOUR,UTC,TMP,DPT,WDR,WSP,WGS,PPO,PCO,P06,TP2,TC2,POZ,POS,TYP,CLD,CIG,CCG,VIS,CVS,OBV
6/15/2013,0000, 01, 66, 55, 30, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/16/2013,0000, 01, 76, 52, 27, 10, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/17/2013,0000, 01, 77, 63, 24, 15, 22,  4,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/18/2013,0000, 01, 77, 64, 20, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/19/2013,0000, 01, 67, 61, 06, 06, NG, 73,  Y,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/20/2013,0000, 01, 74, 49, 22, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/21/2013,0000, 01, 74, 55, 19, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/22/2013,0000, 01, 75, 57, 19, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0000, 01, 77, 61, 18, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/24/2013,0000, 01, 79, 70, 23, 07, NG,  4,  N,   ,   ,   , 00, 00, 00, BK,  7,  6,  7,  7,  N
6/25/2013,0000, 01, 81, 61, 28, 11, NG, 12,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/26/2013,0000, 01, 83, 68, 26, 12, NG,  4,  N,   ,   ,   , 00, 00, 00, BK,  8,  6,  7,  7,  N
6/27/2013,0000, 01, 81, 68, 21, 05, NG, 12,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/28/2013,0000, 01, 74, 69, 12, 11, NG, 58,  Y,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/29/2013,0000, 01, 78, 69, 21, 10, NG, 22,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/30/2013,0000, 01, 80, 69, 18, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/01/2013,0100, 02, 84, 61, 22, 10, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/02/2013,0100, 02, 82, 67, 20, 11, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/03/2013,0100, 02, 82, 67, 22, 11, NG, 17,  N,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/04/2013,0100, 02, 72, 64, 35, 04, NG,  1,  N,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/05/2013,0100, 02, 70, 40, 32, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/06/2013,0100, 02, 63, 52, 16, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/07/2013,0100, 02, 64, 59, 12, 08, NG, 75,  Y,   ,   ,   , 00, 00, 00, OV,  6,  6,  7,  7,  N
6/08/2013,0100, 02, 61, 60, 04, 16, 22, 91,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/09/2013,0100, 02, 72, 61, 26, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/10/2013,0100, 02, 74, 62, 14, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/11/2013,0100, 02, 66, 65, 10, 08, NG, 68,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  4,  4, BR
6/12/2013,0100, 02, 73, 60, 29, 21, 29,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/13/2013,0100, 02, 72, 52, 35, 06, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/14/2013,0100, 02, 61, 59, 03, 15, 23, 59,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  4,  5, BR
6/15/2013,0100, 02, 65, 56, 31, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/16/2013,0100, 02, 75, 52, 27, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/17/2013,0100, 02, 76, 63, 25, 12, NG,  3,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/18/2013,0100, 02, 76, 65, 21, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/19/2013,0100, 02, 66, 61, 01, 10, NG, 50,  Y,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/20/2013,0100, 02, 70, 54, 18, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/21/2013,0100, 02, 72, 56, 20, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/22/2013,0100, 02, 74, 56, 19, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0100, 02, 74, 59, 19, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/24/2013,0100, 02, 79, 71, 19, 06, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/25/2013,0100, 02, 79, 61, 24, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/26/2013,0100, 02, 82, 67, 25, 10, NG,  4,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/27/2013,0100, 02, 78, 69, 21, 06, NG, 10,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/28/2013,0100, 02, 75, 71, 14, 12, NG, 72,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  7,  N
6/29/2013,0100, 02, 77, 64, 22, 12, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/30/2013,0100, 02, 79, 71, 19, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/01/2013,0200, 03, 83, 60, 23, 10, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/02/2013,0200, 03, 80, 68, 20, 11, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/03/2013,0200, 03, 78, 67, 21, 10, NG, 40,  N,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/04/2013,0200, 03, 72, 62, 35, 09, NG, 13,  N,   ,   ,   , 00, 00, 00, OV,  5,  6,  7,  7,  N
6/05/2013,0200, 03, 68, 41, 32, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/06/2013,0200, 03, 62, 55, 16, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/07/2013,0200, 03, 63, 59, 12, 07, NG, 77,  Y,   ,   ,   , 00, 00, 00, OV,  6,  6,  7,  7,  N
6/08/2013,0200, 03, 61, 60, 04, 16, 24, 90,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  4,  4, BR
6/09/2013,0200, 03, 72, 61, 27, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/10/2013,0200, 03, 74, 62, 22, 02, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/11/2013,0200, 03, 67, 66, 09, 07, NG, 48,  Y,   ,   ,   , 00, 00, 00, OV,  2,  2,  4,  4, BR
6/12/2013,0200, 03, 72, 59, 28, 13, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/13/2013,0200, 03, 70, 53, 02, 04, NG,  1,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/14/2013,0200, 03, 59, 56, 03, 23, 31, 79,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  6,  N
6/15/2013,0200, 03, 64, 57, 28, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/16/2013,0200, 03, 72, 54, 27, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/17/2013,0200, 03, 74, 64, 24, 12, NG,  2,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/18/2013,0200, 03, 73, 65, 23, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/19/2013,0200, 03, 66, 61, 02, 09, NG,  7,  N,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/20/2013,0200, 03, 67, 54, 19, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  7,  7,  7,  N
6/21/2013,0200, 03, 70, 54, 20, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/22/2013,0200, 03, 72, 55, 20, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0200, 03, 73, 60, 20, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/24/2013,0200, 03, 77, 72, 21, 08, NG, 30,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/25/2013,0200, 03, 78, 61, 25, 06, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/26/2013,0200, 03, 81, 67, 25, 09, NG,  3,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/27/2013,0200, 03, 76, 70, 23, 04, NG, 10,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/28/2013,0200, 03, 74, 73, 15, 13, 21, 82,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/29/2013,0200, 03, 75, 66, 23, 10, NG,  4,  N,   ,   ,   , 00, 00, 00, OV,  8,  7,  7,  7,  N
6/30/2013,0200, 03, 80, 70, 22, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/01/2013,0300, 04, 80, 61, 23, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/02/2013,0300, 04, 80, 69, 21, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/03/2013,0300, 04, 75, 70, 22, 09, NG, 52,  Y,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  7,  N
6/04/2013,0300, 04, 69, 54, 36, 13, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/05/2013,0300, 04, 66, 40, 34, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/06/2013,0300, 04, 61, 55, 12, 02, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/07/2013,0300, 04, 62, 59, 11, 07, NG, 77,  Y,   ,   ,   , 00, 00, 00, OV,  6,  6,  7,  7,  N
6/08/2013,0300, 04, 62, 60, 04, 17, NG, 89,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/09/2013,0300, 04, 71, 62, 29, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  8,  7,  7,  N
6/10/2013,0300, 04, 74, 60, 15, 02, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/11/2013,0300, 04, 67, 67, 11, 06, NG, 60,  Y,   ,   ,   , 00, 00, 00, OV,  2,  2,  1,  2, FG
6/12/2013,0300, 04, 71, 58, 29, 14, 21,  0,  N,   ,   ,   , 00, 00, 00, SC,  7,  7,  7,  7,  N
6/13/2013,0300, 04, 70, 52, 04, 03, NG,  2,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/14/2013,0300, 04, 58, 55, 03, 20, 29, 78,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  6,  N
6/15/2013,0300, 04, 63, 57, 29, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  8,  7,  7,  N
6/16/2013,0300, 04, 70, 53, 27, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/17/2013,0300, 04, 73, 65, 25, 11, NG,  1,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/18/2013,0300, 04, 74, 65, 21, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  8,  7,  7,  N
6/19/2013,0300, 04, 66, 63, 01, 12, NG,  5,  N,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  6,  N
6/20/2013,0300, 04, 66, 54, 20, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  7,  7,  7,  N
6/21/2013,0300, 04, 68, 53, 21, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/22/2013,0300, 04, 70, 55, 21, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0300, 04, 72, 59, 20, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/24/2013,0300, 04, 75, 71, 23, 10, NG,  6,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/25/2013,0300, 04, 76, 62, 24, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/26/2013,0300, 04, 79, 67, 25, 11, NG,  9,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/27/2013,0300, 04, 76, 70, 19, 05, NG,  8,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/28/2013,0300, 04, 75, 73, 20, 13, NG, 44,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  6,  N
6/29/2013,0300, 04, 74, 64, 23, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/30/2013,0300, 04, 78, 71, 20, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  6,  N
6/01/2013,0400, 05, 78, 61, 23, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/02/2013,0400, 05, 78, 68, 20, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/03/2013,0400, 05, 71, 67, 24, 09, NG, 57,  Y,   ,   ,   , 00, 00, 00, OV,  5,  5,  5,  5, BR
6/04/2013,0400, 05, 68, 46, 35, 13, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  6,  7,  7,  N
6/05/2013,0400, 05, 64, 38, 35, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/06/2013,0400, 05, 61, 56, 13, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/07/2013,0400, 05, 62, 60, 10, 05, NG, 81,  Y,   ,   ,   , 00, 00, 00, OV,  6,  6,  7,  7,  N
6/08/2013,0400, 05, 62, 59, 03, 20, 27, 73,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/09/2013,0400, 05, 69, 60, 28, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/10/2013,0400, 05, 70, 61, 07, 02, NG,  0,  N,   ,   ,   , 00, 00, 00, OV,  7,  7,  7,  7,  N
6/11/2013,0400, 05, 67, 66, 11, 07, NG, 69,  Y,   ,   ,   , 00, 00, 00, OV,  1,  2,  1,  1, FG
6/12/2013,0400, 05, 71, 57, 29, 12, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/13/2013,0400, 05, 69, 52, 05, 03, NG,  3,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/14/2013,0400, 05, 57, 54, 02, 22, 30, 74,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  7,  N
6/15/2013,0400, 05, 61, 55, 27, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  8,  7,  7,  N
6/16/2013,0400, 05, 68, 54, 27, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/17/2013,0400, 05, 72, 64, 25, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/18/2013,0400, 05, 71, 65, 22, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/19/2013,0400, 05, 66, 62, 01, 11, NG,  1,  N,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  7,  N
6/20/2013,0400, 05, 64, 51, 22, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  7,  7,  7,  N
6/21/2013,0400, 05, 66, 50, 21, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/22/2013,0400, 05, 68, 53, 21, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0400, 05, 70, 59, 21, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/24/2013,0400, 05, 74, 71, 24, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  3,  3,  7,  7,  N
6/25/2013,0400, 05, 77, 63, 25, 06, NG, 21,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/26/2013,0400, 05, 76, 70, 26, 07, NG, 22,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/27/2013,0400, 05, 75, 70, 19, 03, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/28/2013,0400, 05, 75, 72, 20, 14, 22, 20,  N,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  7,  N
6/29/2013,0400, 05, 74, 65, 23, 07, NG, 14,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/30/2013,0400, 05, 76, 71, 20, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/01/2013,0500, 06, 77, 64, 23, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/02/2013,0500, 06, 77, 68, 20, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  6,  N
6/03/2013,0500, 06, 72, 68, 22, 07, NG, 22,  N,   ,   ,   , 00, 00, 00, OV,  7,  6,  7,  6,  N
6/04/2013,0500, 06, 65, 39, 35, 12, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  6,  6,  7,  7,  N
6/05/2013,0500, 06, 63, 38, 36, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/06/2013,0500, 06, 60, 56, 11, 03, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/07/2013,0500, 06, 62, 59, 12, 07, NG, 81,  Y,   ,   ,   , 00, 00, 00, OV,  6,  5,  7,  6,  N
6/08/2013,0500, 06, 60, 60, 02, 19, NG, 69,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/09/2013,0500, 06, 67, 60, 30, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/10/2013,0500, 06, 70, 62, 18, 03, NG,  0,  N,   ,   ,   , 00, 00, 00, OV,  7,  7,  7,  7,  N
6/11/2013,0500, 06, 67, 67, 09, 05, NG, 44,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/12/2013,0500, 06, 70, 58, 28, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  6,  7,  7,  N
6/13/2013,0500, 06, 67, 55, 23, 03, NG,  4,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/14/2013,0500, 06, 55, 53, 01, 22, 28, 70,  Y,   ,   ,   , 00, 00, 00, OV,  4,  4,  5,  5, BR
6/15/2013,0500, 06, 61, 56, 29, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/16/2013,0500, 06, 67, 54, 27, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/17/2013,0500, 06, 70, 64, 25, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  6,  N
6/18/2013,0500, 06, 71, 64, 24, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  6,  N
6/19/2013,0500, 06, 64, 61, 02, 12, NG,  1,  N,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  6,  N
6/20/2013,0500, 06, 62, 51, 23, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/21/2013,0500, 06, 65, 48, 22, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/22/2013,0500, 06, 68, 50, 23, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0500, 06, 69, 60, 21, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/24/2013,0500, 06, 75, 72, 24, 08, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  3,  3,  7,  6,  N
6/25/2013,0500, 06, 76, 64, 25, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/26/2013,0500, 06, 77, 70, 26, 04, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/27/2013,0500, 06, 74, 70, 33, 02, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  6,  N
6/28/2013,0500, 06, 75, 71, 21, 15, 23, 10,  N,   ,   ,   , 00, 00, 00, BK,  4,  5,  7,  6,  N
6/29/2013,0500, 06, 73, 65, 21, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/30/2013,0500, 06, 74, 70, 22, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  6,  N
6/01/2013,0600, 07, 76, 65, 23, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/02/2013,0600, 07, 75, 67, 21, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  8,  7,  7,  N
6/03/2013,0600, 07, 72, 67, 22, 09, NG, 56,  Y,   ,   ,   , 00, 00, 00, OV,  8,  6,  7,  7,  N
6/04/2013,0600, 07, 63, 42, 36, 13, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/05/2013,0600, 07, 61, 37, 01, 09, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/06/2013,0600, 07, 60, 57, 14, 03, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/07/2013,0600, 07, 62, 59, 09, 05, NG, 81,  Y,   ,   ,   , 00, 00, 00, OV,  6,  5,  7,  7,  N
6/08/2013,0600, 07, 59, 57, 36, 20, 27, 55,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  5,  5, BR
6/09/2013,0600, 07, 66, 59, 31, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  8,  7,  7,  N
6/10/2013,0600, 07, 71, 63, 07, 01, NG,  1,  N,   ,   ,   , 00, 00, 00, OV,  7,  7,  7,  7,  N
6/11/2013,0600, 07, 68, 67, 07, 05, NG, 46,  Y,   ,   ,   , 00, 00, 00, OV,  3,  3,  6,  6,  N
6/12/2013,0600, 07, 70, 59, 27, 11, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  6,  6,  7,  7,  N
6/13/2013,0600, 07, 67, 55, 12, 01, NG,  5,  N,   ,   ,   , 00, 00, 00, OV,  8,  7,  7,  7,  N
6/14/2013,0600, 07, 55, 53, 02, 20, 27, 58,  Y,   ,   ,   , 00, 00, 00, OV,  5,  4,  5,  5, BR
6/15/2013,0600, 07, 63, 55, 30, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/16/2013,0600, 07, 63, 54, 24, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/17/2013,0600, 07, 69, 64, 25, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/18/2013,0600, 07, 70, 64, 25, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/19/2013,0600, 07, 63, 61, 01, 12, NG,  1,  N,   ,   ,   , 00, 00, 00, OV,  4,  4,  7,  7,  N
6/20/2013,0600, 07, 61, 52, 23, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/21/2013,0600, 07, 63, 48, 21, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/22/2013,0600, 07, 66, 50, 22, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/23/2013,0600, 07, 70, 61, 22, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, FW,  8,  7,  7,  7,  N
6/24/2013,0600, 07, 74, 72, 23, 07, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/25/2013,0600, 07, 74, 65, 26, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
6/26/2013,0600, 07, 74, 69, 25, 07, NG,  1,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/27/2013,0600, 07, 75, 71, 16, 03, NG,  2,  N,   ,   ,   , 00, 00, 00, BK,  7,  7,  7,  7,  N
6/28/2013,0600, 07, 75, 71, 22, 11, NG,  8,  N,   ,   ,   , 00, 00, 00, OV,  6,  5,  7,  6,  N
6/29/2013,0600, 07, 72, 67, 21, 05, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/30/2013,0600, 07, 73, 70, 20, 04, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  7,  7,  7,  N
6/01/2013,0700, 08, 75, 66, 23, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, SC,  8,  7,  7,  7,  N
6/02/2013,0700, 08, 75, 67, 21, 10, 17,  0,  N,   ,   ,   , 00, 00, 00, CL,  8,  8,  7,  7,  N
6/03/2013,0700, 08, 72, 68, 23, 10, NG, 76,  Y,   ,   ,   , 00, 00, 00, OV,  6,  6,  7,  6,  N
6/04/2013,0700, 08, 62, 43, 35, 14, 21,  0,  N,   ,   ,   , 00, 00, 00, BK,  6,  6,  7,  7,  N
6/05/2013,0700, 08, 58, 39, 02, 06, NG,  0,  N,   ,   ,   , 00, 00, 00, BK,  8,  8,  7,  7,  N
